Row ID	Order ID	Order Date	Order Priority	Order Quantity	Sales	Discount	Ship Mode	Profit	Unit Price	Shipping Cost	First Name	Last Name	Region	Customer Segment	Product Category	Product Sub-Category	Product Name	Product Container	Product Base Margin	Ship Date	BirthDate
1676	12096	~41171%	Medium	23/01/1900	4689.66	0.01	Regular Air	2176.19	194.3	11.54	Michelle	Lonsdale	Northwest Territories	Home Office	Furniture	Office Furnishings	Electrix Halogen Magnifier Lamp	Large Box	0.59	21/09/2012	05/11/1967
1710	12289	~40901%	Low	25/01/1900	3019.41	0.04	Regular Air	1269.05	120.97	7.11	Brendan	Dodson	Northwest Territories	Corporate	Technology	Office Machines	Canon BP1200DH 12-Digit Bubble Jet Printing Calculator	Medium Box	0.36	28/12/2011	06/06/1966
1718	12352	~40991%	Medium	05/01/1900	36.86	0.07	Regular Air	-32.82	5.81	8.49	Hunter	Glantz	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Fellowes Black Plastic Comb Bindings	Small Box	0.39	24/03/2012	23/02/1966
1727	12419	~40831%	Critical	12/01/1900	22079.47	0.06	Regular Air	5322.14	1938.02	13.99	Sylvia	Foulston	Northwest Territories	Corporate	Technology	Office Machines	Polycom ViewStation™ Adapter H323 Videoconferencing Unit	Medium Box	0.38	17/10/2011	09/09/1966
1745	12485	~40397%	Critical	24/01/1900	5407.31	0.04	Delivery Truck	1068.48	226.67	28.16	Eugene	Barchas	Northwest Territories	Home Office	Furniture	Chairs & Chairmats	Hon GuestStacker Chair	Jumbo Drum	0.59	08/08/2010	21/02/1966
1751	12544	~39875%	Low	03/02/1900	74.3	0.08	Regular Air	-129.01	2.08	5.33	Jim	Radford	Northwest Territories	Corporate	Furniture	Office Furnishings	Eldon® Wave Desk Accessories	Small Box	0.43	10/03/2009	28/05/1966
1770	12704	~40218%	Low	13/02/1900	21506.77	0.06	Regular Air	1260.51	499.99	24.49	Carlos	Soltero	Northwest Territories	Small Business	Technology	Copiers and Fax	Sharp AL-1530CS Digital Copier	Large Box	0.36	09/02/2010	12/02/1966
1771	12704	~40218%	Low	28/01/1900	669.02	0.02	Delivery Truck	-1274.02	20.98	53.03	Carlos	Soltero	Northwest Territories	Small Business	Office Supplies	Storage & Organization	Tennsco Lockers, Gray	Jumbo Drum	0.78	11/02/2010	07/10/1966
1781	12771	~39830%	Critical	09/02/1900	1143.49	0.08	Regular Air	-193.44	30.53	19.99	Carlos	Soltero	Northwest Territories	Small Business	Office Supplies	Labels	Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White	Small Box	0.39	17/01/2009	21/02/1965
1782	12771	~39830%	Critical	15/02/1900	78.08	0.01	Regular Air	-43.1	1.68	1.57	Carlos	Soltero	Northwest Territories	Small Business	Office Supplies	Pens & Art Supplies	Newell 323	Wrap Bag	0.59	19/01/2009	03/07/1961
1806	12929	~40420%	Critical	19/01/1900	5297.47	0.02	Delivery Truck	-158.93	270.98	50	Jim	Radford	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	Global Enterprise Series Seating High-Back Swivel/Tilt Chairs	Jumbo Drum	0.77	31/08/2010	10/04/1939
1807	12929	~40420%	Critical	20/01/1900	95.3	0	Regular Air	29.68	4.48	1.22	Jim	Radford	Northwest Territories	Corporate	Office Supplies	Paper	Spiral Phone Message Books with Labels by Adams	Wrap Bag	0.36	31/08/2010	09/08/1940
1842	13280	~40067%	High	09/02/1900	460.68	0.01	Regular Air	-116.76	10.9	7.46	Grant	Carroll	Northwest Territories	Small Business	Office Supplies	Storage & Organization	Crate-A-Files™	Small Box	0.59	12/09/2009	18/11/1964
1843	13280	~40067%	High	18/02/1900	318.7585	0.1	Regular Air	-160.95	7.99	5.03	Grant	Carroll	Northwest Territories	Small Business	Technology	Telephones and Communication	Bell Sonecor JB700 Caller ID	Medium Box	0.6	12/09/2009	02/04/1964
1848	13313	~40010%	Not Specified	16/02/1900	1020.61	0.04	Regular Air	-209.61	21.66	13.99	Skye	Norling	Northwest Territories	Home Office	Office Supplies	Appliances	Holmes 99% HEPA Air Purifier	Medium Box	0.52	17/07/2009	20/06/1964
1855	13346	~41228%	Low	13/02/1900	268.34	0.09	Regular Air	-240.83	6.48	8.88	Doug	Bickford	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 224	Small Box	0.37	20/11/2012	27/07/1961
1913	13702	~40796%	Low	06/01/1900	209	0.08	Regular Air	12.32	35.44	7.5	Grant	Carroll	Northwest Territories	Small Business	Office Supplies	Paper	Xerox 1906	Small Box	0.38	14/09/2011	08/04/1960
1928	13795	~40643%	Not Specified	30/01/1900	501.32	0.04	Regular Air	-119.08	15.99	13.18	Muhammed	MacIntyre	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2" x 11"	Small Box	0.37	13/04/2011	07/04/1953
1929	13795	~40643%	Not Specified	23/01/1900	275.16	0.05	Express Air	43.35	11.34	5.01	Muhammed	MacIntyre	Northwest Territories	Small Business	Office Supplies	Paper	Xerox 188	Small Box	0.36	13/04/2011	
1930	13795	~40643%	Not Specified	06/02/1900	1302.99	0.02	Regular Air	545.49	35.44	5.09	Muhammed	MacIntyre	Northwest Territories	Small Business	Office Supplies	Paper	Xerox 1932	Small Box	0.38	11/04/2011	05/12/1979
1978	14116	~40825%	High	01/01/1900	40.1	0.09	Regular Air	-16.07	30.98	11.63	Doug	Bickford	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	GBC Linen Binding Covers	Small Box	0.37	11/10/2011	05/08/1979
1979	14116	~40825%	High	11/02/1900	1414.05	0.09	Regular Air	161.48	34.54	14.72	Doug	Bickford	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	GBC Recycled Grain Textured Covers	Small Box	0.37	10/10/2011	06/01/1984
2013	14372	~41205%	Critical	03/02/1900	5350.61	0.09	Delivery Truck	-1059.2	170.98	60.49	Beth	Thompson	Northwest Territories	Corporate	Furniture	Bookcases	Sauder Facets Collection Library, Sky Alder Finish	Jumbo Box	0.69	25/10/2012	12/03/1984
2058	14726	~40916%	Low	15/01/1900	310.87	0.07	Regular Air	-21.48	20.95	4	Ralph	Knight	Northwest Territories	Consumer	Technology	Computer Peripherals	Fellowes Basic 104-Key Keyboard, Platinum	Small Box	0.6	08/01/2012	26/10/1984
2070	14819	~40203%	Not Specified	17/02/1900	9062.73	0.09	Regular Air	3122.78	207.48	0.99	Carl	Jackson	Northwest Territories	Home Office	Office Supplies	Appliances	Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection	Small Box	0.55	27/01/2010	08/09/1984
2071	14819	~40203%	Not Specified	27/01/1900	1584.1	0.07	Delivery Truck	-478.22	58.14	36.61	Carl	Jackson	Northwest Territories	Home Office	Furniture	Bookcases	O'Sullivan 3-Shelf Heavy-Duty Bookcases	Jumbo Box	0.61	26/01/2010	26/02/1950
2114	15106	~40570%	Not Specified	11/02/1900	283.58	0.03	Regular Air	-14.23	6.64	4.95	Dorothy	Badders	Northwest Territories	Home Office	Furniture	Office Furnishings	G.E. Longer-Life Indoor Recessed Floodlight Bulbs	Small Pack	0.37	29/01/2011	03/11/1983
2115	15106	~40570%	Not Specified	08/02/1900	5403.37	0.06	Delivery Truck	948.79	145.45	17.85	Dorothy	Badders	Northwest Territories	Home Office	Technology	Office Machines	Panasonic KX-P1150 Dot Matrix Printer	Jumbo Drum	0.56	27/01/2011	26/10/1982
2116	15106	~40570%	Not Specified	04/02/1900	82.15	0.03	Regular Air	-6.33	2.21	1.12	Dorothy	Badders	Northwest Territories	Home Office	Office Supplies	Pens & Art Supplies	Newell 327	Wrap Bag	0.58	29/01/2011	20/07/1982
2117	15108	~40052%	High	19/02/1900	2066.16	0.02	Regular Air	372.36	40.99	17.48	Delfina	Latchford	Northwest Territories	Small Business	Office Supplies	Paper	Xerox 1893	Small Box	0.36	29/08/2009	15/09/1982
2129	15205	~40619%	Critical	18/01/1900	4605.36	0.02	Delivery Truck	678.26	243.98	43.32	Julia	West	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back	Jumbo Drum	0.55	19/03/2011	09/11/1942
2130	15205	~40619%	Critical	11/02/1900	1753.51	0.02	Regular Air	155.72	39.98	9.2	Julia	West	Northwest Territories	Corporate	Furniture	Office Furnishings	Eldon Radial Chair Mat for Low to Medium Pile Carpets	Wrap Bag	0.65	18/03/2011	11/02/1981
2161	15591	~41066%	Critical	31/01/1900	426.34	0	Regular Air	73.53	12.58	5.16	Brad	Eason	Northwest Territories	Small Business	Furniture	Office Furnishings	DAX Copper Panel Document Frame, 5 x 7 Size	Small Box	0.43	08/06/2012	21/06/1981
2206	15907	~40644%	High	05/02/1900	1837.44	0.01	Delivery Truck	-1414.41	48.58	54.11	Thomas	Seio	Northwest Territories	Home Office	Furniture	Bookcases	O'Sullivan 2-Shelf Heavy-Duty Bookcases	Jumbo Box	0.69	13/04/2011	14/08/1981
2207	15907	~40644%	High	05/02/1900	3722.29	0.04	Express Air	950.68	105.98	13.99	Thomas	Seio	Northwest Territories	Home Office	Furniture	Office Furnishings	Tenex 46" x 60" Computer Anti-Static Chairmat, Rectangular Shaped	Medium Box	0.65	14/04/2011	04/02/1981
2208	15907	~40644%	High	04/01/1900	28.05	0.09	Regular Air	-5.41	7.04	2.17	Thomas	Seio	Northwest Territories	Home Office	Office Supplies	Paper	Wirebound Message Books, 2 7/8" x 5", 3 Forms per Page	Wrap Bag	0.38	12/04/2011	09/09/1983
2209	15937	~41219%	Low	01/02/1900	311.44	0.04	Regular Air	74.07	9.78	1.99	Monica	Federle	Northwest Territories	Corporate	Technology	Computer Peripherals	Memorex Slim 80 Minute CD-R, 10/Pack	Small Pack	0.43	10/11/2012	08/12/1983
2210	15937	~41219%	Low	17/01/1900	215.65	0.01	Express Air	77.38	12.22	2.85	Monica	Federle	Northwest Territories	Corporate	Furniture	Office Furnishings	Aluminum Document Frame	Small Pack	0.55	15/11/2012	26/08/1943
2221	16039	~41045%	High	03/01/1900	121.12	0.1	Regular Air	-118.82	43.98	1.99	Michelle	Lonsdale	Northwest Territories	Home Office	Technology	Computer Peripherals	Memorex 80 Minute CD-R Spindle, 100/Pack	Small Pack	0.44	17/05/2012	05/02/1943
2246	16193	~41008%	Not Specified	08/01/1900	300.2	0	Regular Air	6.41	34.76	8.22	Frank	Price	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Multi-Use Personal File Cart and Caster Set, Three Stacking Bins	Small Box	0.57	11/04/2012	16/08/1945
2247	16193	~41008%	Not Specified	29/01/1900	1364.8025	0.07	Regular Air	-183.68	55.99	5	Frank	Price	Northwest Territories	Corporate	Technology	Telephones and Communication	Accessory36	Small Pack	0.83	11/04/2012	20/04/1945
2281	16423	~41126%	Medium	19/01/1900	128.21	0.05	Regular Air	-55.13	6.48	6.57	Bryan	Davis	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 20	Small Box	0.37	07/08/2012	15/03/1945
2283	16451	~40016%	Not Specified	09/01/1900	252.79	0.09	Regular Air	58.23	30.56	2.99	Don	Jones	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Surelock™ Post Binders	Small Box	0.35	23/07/2009	25/02/1946
2294	16545	~40307%	Not Specified	10/01/1900	50.97	0.09	Regular Air	4.45	5.16	0.73	Carlos	Soltero	Northwest Territories	Small Business	Office Supplies	Pens & Art Supplies	Colorific® Watercolor Pencils	Wrap Bag	0.56	11/05/2010	10/01/1980
2295	16545	~40307%	Not Specified	01/01/1900	4.99	0.04	Regular Air	-3.06	3.68	1.32	Carlos	Soltero	Northwest Territories	Small Business	Office Supplies	Scissors, Rulers and Trimmers	*Staples* vLetter Openers, 2/Pack	Wrap Bag	0.83	11/05/2010	23/06/1980
2296	16547	~39862%	Not Specified	30/01/1900	10554.63	0.09	Delivery Truck	1240.25	355.98	58.92	Nicole	Hansen	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms	Jumbo Drum	0.64	20/02/2009	21/08/1980
2297	16547	~39862%	Not Specified	08/01/1900	1749.64	0.04	Delivery Truck	-533.23	218.75	69.64	Nicole	Hansen	Northwest Territories	Corporate	Furniture	Tables	BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables	Jumbo Box	0.77	18/02/2009	26/01/1980
2316	16706	~41087%	High	16/02/1900	1943.72	0.03	Regular Air	-1003.58	41.47	34.2	Beth	Thompson	Northwest Territories	Corporate	Furniture	Office Furnishings	Eldon Econocleat® Chair Mats for Low Pile Carpets	Wrap Bag	0.73	28/06/2012	07/02/1980
2317	16706	~41087%	High	06/01/1900	18.37	0.01	Regular Air	-4.06	2.78	1.2	Beth	Thompson	Northwest Territories	Corporate	Office Supplies	Pens & Art Supplies	Prang Drawing Pencil Set	Wrap Bag	0.58	28/06/2012	11/06/1979
2318	16706	~41087%	High	18/02/1900	6175.777	0.07	Express Air	1881.58	155.99	3.9	Beth	Thompson	Northwest Territories	Corporate	Technology	Telephones and Communication	T39m	Small Box	0.55	29/06/2012	08/10/1979
2323	16741	~40451%	Medium	06/01/1900	157.97	0.01	Regular Air	-42.38	22.84	16.87	Nicole	Hansen	Northwest Territories	Small Business	Office Supplies	Paper	Xerox 1982	Small Box	0.39	01/10/2010	17/09/1979
2346	16932	~40283%	Critical	25/01/1900	144.84	0.09	Regular Air	-120.99	5.78	8.09	Carlos	Soltero	Northwest Territories	Consumer	Office Supplies	Paper	Xerox 1924	Small Box	0.36	16/04/2010	08/01/1978
2347	16932	~40283%	Critical	20/01/1900	127.16	0.09	Regular Air	12.88	6.7	1.56	Carlos	Soltero	Northwest Territories	Consumer	Office Supplies	Pens & Art Supplies	Turquoise Lead Holder with Pocket Clip	Wrap Bag	0.52	15/04/2010	22/04/1978
2383	17283	~40800%	Not Specified	04/01/1900	5472.12	0.06	Delivery Truck	-2816.34	1360.14	14.7	Dorothy	Badders	Northwest Territories	Home Office	Technology	Office Machines	Okidata ML395C Color Dot Matrix Printer	Jumbo Drum	0.59	15/09/2011	
2384	17286	~40442%	High	07/01/1900	1810.67	0.09	Delivery Truck	-541.87	270.98	50	Muhammed	MacIntyre	Northwest Territories	Small Business	Furniture	Chairs & Chairmats	Global Enterprise Series Seating High-Back Swivel/Tilt Chairs	Jumbo Drum	0.77	22/09/2010	20/12/1978
2402	17409	~40407%	Not Specified	31/01/1900	633.56	0.09	Regular Air	-158.87	20.97	6.5	Muhammed	MacIntyre	Northwest Territories	Small Business	Technology	Computer Peripherals	Microsoft Internet Keyboard	Small Box	0.78	19/08/2010	05/05/1978
2445	17764	~40072%	Low	27/01/1900	644.4	0.04	Regular Air	-97.28	22.84	16.87	Don	Miller	Northwest Territories	Home Office	Office Supplies	Paper	Xerox 1982	Small Box	0.39	16/09/2009	18/07/1977
2483	18080	~39986%	High	07/01/1900	1211.98	0.1	Delivery Truck	-80.83	180.98	26.2	Sylvia	Foulston	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	Global Ergonomic Managers Chair	Jumbo Drum	0.59	23/06/2009	24/04/1976
2487	18113	~41149%	Not Specified	27/01/1900	3316.08	0.08	Delivery Truck	-514.32	130.98	30	Becky	Castell	Northwest Territories	Consumer	Furniture	Chairs & Chairmats	Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum	Jumbo Drum	0.78	30/08/2012	01/08/1976
2489	18144	~40701%	Critical	17/02/1900	207.08	0.09	Regular Air	-131.82	4.28	5.17	Dorothy	Wardle	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 1971	Small Box	0.4	09/06/2011	15/05/1972
2490	18144	~40701%	Critical	08/01/1900	234.28	0.09	Regular Air	-65.42	28.28	13.99	Dorothy	Wardle	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Eldon Portable Mobile Manager	Medium Box	0.58	09/06/2011	22/06/1972
2491	18144	~40701%	Critical	10/02/1900	1779.8915	0.09	Regular Air	-250.17	55.99	5	Dorothy	Wardle	Northwest Territories	Corporate	Technology	Telephones and Communication	Accessory6	Small Pack	0.8	09/06/2011	05/02/1972
2520	18308	~40095%	Not Specified	30/01/1900	114.12	0.05	Regular Air	15.73	3.8	1.49	Ann	Chong	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Durable Pressboard Binders	Small Box	0.38	11/10/2009	09/10/1971
2521	18308	~40095%	Not Specified	15/01/1900	436.05	0.09	Regular Air	-92.58	30.73	4	Ann	Chong	Northwest Territories	Corporate	Technology	Computer Peripherals	Fellowes 17-key keypad for PS/2 interface	Small Box	0.75	09/10/2009	21/11/1971
2522	18308	~40095%	Not Specified	18/02/1900	5247.4835	0	Regular Air	1465.87	125.99	8.08	Ann	Chong	Northwest Territories	Corporate	Technology	Telephones and Communication	StarTAC ST7762	Small Box	0.57	10/10/2009	01/09/1971
2615	18887	~40517%	Not Specified	09/01/1900	173.417	0	Regular Air	18.23	20.99	0.99	Clay	Rozendal	Northwest Territories	Corporate	Technology	Telephones and Communication	Accessory21	Wrap Bag	0.37	07/12/2010	13/07/1971
2624	19010	~39971%	Low	18/01/1900	23792.93	0	Regular Air	10951.31	1270.99	19.99	Grant	Carroll	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind	Small Box	0.35	09/06/2009	05/03/1967
2637	19078	~40021%	Critical	21/01/1900	256.12	0.03	Regular Air	-18.19	11.97	4.98	Brendan	Dodson	Northwest Territories	Corporate	Office Supplies	Appliances	Staples 6 Outlet Surge	Small Box	0.58	28/07/2009	25/01/1972
2643	19138	~40791%	Low	30/01/1900	387	0.01	Express Air	-31.45	12.28	6.13	Carlos	Daly	Northwest Territories	Home Office	Office Supplies	Storage & Organization	Recycled Eldon Regeneration Jumbo File	Small Box	0.57	10/09/2011	04/07/1946
2726	19655	~39824%	High	31/01/1900	1143.45	0.06	Regular Air	304.42	39.24	1.99	Alan	Barnes	Northwest Territories	Corporate	Technology	Computer Peripherals	Verbatim DVD-R 4.7GB authoring disc	Small Pack	0.51	12/01/2009	24/08/1947
2727	19686	~40405%	Medium	02/01/1900	42.31	0.06	Regular Air	-53.08	17.98	8.51	Alan	Barnes	Northwest Territories	Corporate	Technology	Office Machines	Canon P1-DHIII Palm Printing Calculator	Medium Box	0.4	15/08/2010	14/06/1947
2728	19686	~40405%	Medium	11/01/1900	152.67	0.04	Regular Air	12.76	12.95	4.98	Alan	Barnes	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	GBC Binding covers	Small Box	0.4	17/08/2010	02/01/1947
2768	20007	~40030%	Not Specified	18/02/1900	82.61	0.08	Regular Air	-46.25	1.68	1.57	Nicole	Hansen	Northwest Territories	Small Business	Office Supplies	Pens & Art Supplies	Newell 323	Wrap Bag	0.59	06/08/2009	08/08/1947
2782	20071	~40803%	Medium	31/01/1900	789.94	0.1	Delivery Truck	-190.41	25.98	14.36	Cari	Schnelling	Northwest Territories	Home Office	Furniture	Chairs & Chairmats	Global Stack Chair without Arms, Black	Jumbo Drum	0.6	19/09/2011	25/08/1948
2796	20160	~40838%	Low	11/02/1900	435.24	0.08	Express Air	174.89	10.31	1.79	Chad	Cunningham	Northwest Territories	Small Business	Office Supplies	Paper	Speediset Carbonless Redi-Letter® 7" x 8 1/2"	Wrap Bag	0.38	24/10/2011	15/07/1948
2811	20263	~40131%	Medium	08/01/1900	473.7	0.05	Regular Air	72.51	59.78	10.29	Bryan	Mills	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	GBC Recycled Regency Composition Covers	Small Box	0.39	15/11/2009	16/11/1948
2812	20263	~40131%	Medium	02/02/1900	553.5625	0.08	Regular Air	-76.86	20.99	1.25	Bryan	Mills	Northwest Territories	Small Business	Technology	Telephones and Communication	Accessory29	Small Pack	0.83	16/11/2009	08/10/1948
2935	21285	~40362%	Medium	01/02/1900	54.78	0.02	Regular Air	-30.54	1.68	1.57	Adrian	Hane	Northwest Territories	Corporate	Office Supplies	Pens & Art Supplies	Newell 323	Wrap Bag	0.59	04/07/2010	21/05/1948
2936	21285	~40362%	Medium	16/02/1900	304.83	0.1	Regular Air	23.82	7.08	2.35	Adrian	Hane	Northwest Territories	Corporate	Office Supplies	Pens & Art Supplies	SANFORD Major Accent™ Highlighters	Wrap Bag	0.47	05/07/2010	22/02/1948
2956	21383	~39843%	Low	31/01/1900	16066.85	0.07	Regular Air	7416.43	574.74	24.49	Rick	Reed	Northwest Territories	Consumer	Technology	Office Machines	Polycom ViaVideo™ Desktop Video Communications Unit	Large Box	0.37	04/02/2009	06/09/1948
2999	21607	~40983%	Not Specified	17/01/1900	618.9	0.09	Regular Air	54.92	36.55	13.89	Heather	Kirkland	Northwest Territories	Home Office	Office Supplies	Pens & Art Supplies	Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set	Wrap Bag	0.41	17/03/2012	15/07/1948
3006	21636	~40035%	Low	04/02/1900	1665.0395	0.02	Regular Air	366.51	55.99	3.3	Fred	Wasserman	Northwest Territories	Home Office	Technology	Telephones and Communication	Accessory24	Small Pack	0.59	10/08/2009	22/06/1948
3052	21889	~40269%	Low	21/01/1900	1049.79	0.08	Regular Air	135.79	51.75	19.99	Becky	Castell	Northwest Territories	Consumer	Furniture	Office Furnishings	Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock	Small Box	0.55	08/04/2010	18/12/1949
3053	21889	~40269%	Low	16/01/1900	817.18	0.1	Regular Air	103.38	55.29	5.08	Becky	Castell	Northwest Territories	Consumer	Office Supplies	Storage & Organization	Recycled Steel Personal File for Standard File Folders	Small Box	0.59	03/04/2010	13/09/1949
3089	22151	~40390%	High	18/02/1900	465.83	0.1	Regular Air	-79.72	9.65	6.22	Beth	Thompson	Northwest Territories	Corporate	Furniture	Office Furnishings	Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak	Small Box	0.55	31/07/2010	13/02/1949
3110	22342	~39962%	Low	13/01/1900	241.706	0	Regular Air	-92.96	20.99	3.3	Claudia	Miner	Northwest Territories	Small Business	Technology	Telephones and Communication	Accessory39	Small Pack	0.81	05/06/2009	10/06/1949
3135	22469	~40462%	High	13/02/1900	275.91	0.1	Regular Air	-162.37	7.99	5.03	Jack	Lebron	Northwest Territories	Corporate	Technology	Telephones and Communication	Bell Sonecor JB700 Caller ID	Medium Box	0.6	13/10/2010	10/02/1950
3138	22501	~40316%	High	02/01/1900	30.83	0.04	Express Air	7.27	7.64	1.39	Alan	Barnes	Northwest Territories	Corporate	Office Supplies	Envelopes	#10- 4 1/8" x 9 1/2" Security-Tint Envelopes	Small Box	0.36	19/05/2010	07/06/1950
3140	22532	~40582%	Critical	13/01/1900	121.66	0.03	Regular Air	-11.8	8.85	5.6	Carlos	Soltero	Northwest Territories	Consumer	Office Supplies	Binders and Binder Accessories	GBC Standard Plastic Binding Systems Combs	Small Box	0.36	08/02/2011	18/06/1950
